ICES division,ICES_division_Area_km2,statistic_rectangle,statistic_subrectangle,Area_stat_rect_m2,Area_stat_subrect_m2
27.7.f,18876.4859989,30E5,30E57,1239253766,1532166.829
27.7.f,18876.4859989,30E5,31E53,1239253766,0.071
27.7.f,18876.4859989,30E5,31E56,1239253766,0.042
27.7.f,18876.4859989,30E5,31E59,1239253766,0.007
27.7.f,18876.4859989,31E5,31E53,3495990248,432593231.9
27.7.f,18876.4859989,31E5,31E56,3495990248,415311806.3
27.7.f,18876.4859989,31E5,31E59,3495990248,133415879.5
27.7.f,18876.4859989,31E5,31E52,3495990248,428566019.6
27.7.f,18876.4859989,31E5,31E55,3495990248,430626077.8
27.7.f,18876.4859989,31E5,31E58,3495990248,360991618.6
27.7.f,18876.4859989,31E5,31E51,3495990248,429986180.8
27.7.f,18876.4859989,31E5,31E54,3495990248,429986180.3
27.7.f,18876.4859989,31E5,31E57,3495990248,429986180.3
27.7.f,18876.4859989,31E5,31E62,3495990248,0.214
27.7.f,18876.4859989,31E5,31E61,3495990248,0.312
27.7.f,18876.4859989,32E5,31E51,1205151365,0.473
27.7.f,18876.4859989,32E5,31E54,1205151365,0.473
27.7.f,18876.4859989,32E5,31E57,1205151365,0.473
27.7.f,18876.4859989,32E5,32E53,1205151365,343593894.3
27.7.f,18876.4859989,32E5,32E56,1205151365,428429639.3
27.7.f,18876.4859989,32E5,32E59,1205151365,224314085.3
27.7.f,18876.4859989,32E5,32E52,1205151365,12967536.75
27.7.f,18876.4859989,32E5,32E55,1205151365,185164554.3
27.7.f,18876.4859989,32E5,32E58,1205151365,15560477.08
27.7.f,18876.4859989,32E5,31E61,1205151365,0
27.7.f,18876.4859989,32E5,32E63,1205151365,0.12
27.7.f,18876.4859989,31E6,31E69,1815161199,8101.54
27.7.f,18876.4859989,31E6,31E62,1815161199,266135280.5
27.7.f,18876.4859989,31E6,31E65,1815161199,316795391.5
27.7.f,18876.4859989,31E6,31E68,1815161199,339857553.3
27.7.f,18876.4859989,31E6,31E61,1815161199,418736984.1
27.7.f,18876.4859989,31E6,31E64,1815161199,192463711.9
27.7.f,18876.4859989,31E6,31E67,1815161199,281164177
27.7.f,18876.4859989,32E6,31E61,194118059.1,0.365
27.7.f,18876.4859989,32E6,31E67,194118059.1,0.114
27.7.f,18876.4859989,32E6,32E63,194118059.1,184203552
27.7.f,18876.4859989,32E6,32E69,194118059.1,9914506.602
27.7.f,18876.4859989,31E7,31E68,135154131.9,0.003
27.7.f,18876.4859989,31E7,31E67,135154131.9,0.024
27.7.f,18876.4859989,31E7,31E72,135154131.9,1105193.782
27.7.f,18876.4859989,31E7,31E71,135154131.9,134048938.1
27.7.f,18876.4859989,32E7,31E67,211887741.2,0
27.7.f,18876.4859989,32E7,32E69,211887741.2,0.005
27.7.f,18876.4859989,32E7,31E71,211887741.2,0.401
27.7.f,18876.4859989,32E7,32E73,211887741.2,139451322.2
27.7.f,18876.4859989,32E7,32E76,211887741.2,32571463.63
27.7.f,18876.4859989,32E7,32E75,211887741.2,39864954.95
27.7.e,56369.808672,27E2,28E33,0,0
27.7.e,56369.808672,28E2,28E33,0.494,0.165
27.7.e,56369.808672,28E2,28E32,0.494,0.165
27.7.e,56369.808672,28E2,28E31,0.494,0.164
27.7.e,56369.808672,27E3,28E33,5791815.859,211299.032
27.7.e,56369.808672,27E3,28E36,5791815.859,211299.03
27.7.e,56369.808672,27E3,28E39,5791815.859,211299.03
27.7.e,56369.808672,27E3,28E43,5791815.859,0
27.7.e,56369.808672,28E3,28E33,3980139400,446819940
27.7.e,56369.808672,28E3,28E36,3980139400,446819939
27.7.e,56369.808672,28E3,28E39,3980139400,446819939
27.7.e,56369.808672,28E3,28E32,3980139400,445308925.3
27.7.e,56369.808672,28E3,28E35,3980139400,445308924.3
27.7.e,56369.808672,28E3,28E38,3980139400,445308924.3
27.7.e,56369.808672,28E3,28E31,3980139400,443585469.8
27.7.e,56369.808672,28E3,28E34,3980139400,435986714.6
27.7.e,56369.808672,28E3,28E37,3980139400,429338538.2
27.7.e,56369.808672,28E3,28E43,3980139400,1.022
27.7.e,56369.808672,28E3,28E42,3980139400,1.018
27.7.e,56369.808672,28E3,28E41,3980139400,1.015
27.7.e,56369.808672,24E4,25E53,0,0
27.7.e,56369.808672,25E4,25E53,2.073,0.693
27.7.e,56369.808672,25E4,25E52,2.073,0.691
27.7.e,56369.808672,25E4,25E51,2.073,0.689
27.7.e,56369.808672,25E4,26E53,2.073,0
27.7.e,56369.808672,26E4,26E53,2.053,0.686
27.7.e,56369.808672,26E4,26E52,2.053,0.684
27.7.e,56369.808672,26E4,26E51,2.053,0.682
27.7.e,56369.808672,26E4,27E53,2.053,0
27.7.e,56369.808672,27E4,28E43,5791817.876,211299.03
27.7.e,56369.808672,27E4,28E46,5791817.876,211299.03
27.7.e,56369.808672,27E4,28E49,5791817.876,211299.03
27.7.e,56369.808672,27E4,27E53,5791817.876,0.68
27.7.e,56369.808672,27E4,27E52,5791817.876,0.677
27.7.e,56369.808672,27E4,27E51,5791817.876,0.675
27.7.e,56369.808672,27E4,28E53,5791817.876,0
27.7.e,56369.808672,28E4,28E43,3981836242,446819939.1
27.7.e,56369.808672,28E4,28E46,3981836242,446819939
27.7.e,56369.808672,28E4,28E49,3981836242,446819939
27.7.e,56369.808672,28E4,28E42,3981836242,445308924.4
27.7.e,56369.808672,28E4,28E45,3981836242,445308924.3
27.7.e,56369.808672,28E4,28E48,3981836242,445308924.3
27.7.e,56369.808672,28E4,28E41,3981836242,443585465.4
27.7.e,56369.808672,28E4,28E44,3981836242,443585458.2
27.7.e,56369.808672,28E4,28E47,3981836242,423436636.2
27.7.e,56369.808672,28E4,29E49,3981836242,0.133
27.7.e,56369.808672,28E4,28E53,3981836242,0.673
27.7.e,56369.808672,28E4,28E52,3981836242,0.671
27.7.e,56369.808672,28E4,28E51,3981836242,0.668
27.7.e,56369.808672,28E4,29E53,3981836242,0
27.7.e,56369.808672,29E4,29E49,118703221.6,107472803.9
27.7.e,56369.808672,29E4,29E53,118703221.6,0.617
27.7.e,56369.808672,29E4,29E48,118703221.6,11230417.02
27.7.e,56369.808672,29E4,29E52,118703221.6,0.006
27.7.e,56369.808672,24E5,25E53,472149.695,219390.691
27.7.e,56369.808672,24E5,25E56,472149.695,5374.12
27.7.e,56369.808672,25E5,25E53,1865534342,443440068.1
27.7.e,56369.808672,25E5,25E56,1865534342,229730549.7
27.7.e,56369.808672,25E5,25E59,1865534342,30404579.11
27.7.e,56369.808672,25E5,25E52,1865534342,456472950
27.7.e,56369.808672,25E5,25E55,1865534342,297549166.8
27.7.e,56369.808672,25E5,25E58,1865534342,34110781.51
27.7.e,56369.808672,25E5,25E51,1865534342,307786323.2
27.7.e,56369.808672,25E5,25E54,1865534342,61243547.93
27.7.e,56369.808672,25E5,25E57,1865534342,5044015.635
27.7.e,56369.808672,25E5,26E53,1865534342,0.931
27.7.e,56369.808672,26E5,26E53,3202343325,407440654.1
27.7.e,56369.808672,26E5,26E56,3202343325,113125246.3
27.7.e,56369.808672,26E5,26E59,3202343325,13699736.34
27.7.e,56369.808672,26E5,26E52,3202343325,454316076.2
27.7.e,56369.808672,26E5,26E55,3202343325,451934517
27.7.e,56369.808672,26E5,26E58,3202343325,398128731.7
27.7.e,56369.808672,26E5,26E51,3202343325,452824747.9
27.7.e,56369.808672,26E5,26E54,3202343325,452824747.4
27.7.e,56369.808672,26E5,26E57,3202343325,452824747.4
27.7.e,56369.808672,26E5,27E53,3202343325,0.647
27.7.e,56369.808672,26E5,27E56,3202343325,0.647
27.7.e,56369.808672,26E5,27E59,3202343325,0.647
27.7.e,56369.808672,26E5,26E62,3202343325,0.22
27.7.e,56369.808672,26E5,26E61,3202343325,0.328
27.7.e,56369.808672,26E5,27E63,3202343325,0
27.7.e,56369.808672,27E5,27E53,4048394344,451329457.6
27.7.e,56369.808672,27E5,27E56,4048394344,451329457
27.7.e,56369.808672,27E5,27E59,4048394344,451329457
27.7.e,56369.808672,27E5,27E52,4048394344,449830221.2
27.7.e,56369.808672,27E5,27E55,4048394344,449830220.6
27.7.e,56369.808672,27E5,27E58,4048394344,449830220.6
27.7.e,56369.808672,27E5,27E51,4048394344,448327041.9
27.7.e,56369.808672,27E5,27E54,4048394344,448327041.4
27.7.e,56369.808672,27E5,27E57,4048394344,448327041.4
27.7.e,56369.808672,27E5,28E53,4048394344,0.604
27.7.e,56369.808672,27E5,28E56,4048394344,0.604
27.7.e,56369.808672,27E5,28E59,4048394344,0.604
27.7.e,56369.808672,27E5,27E63,4048394344,0.327
27.7.e,56369.808672,27E5,27E62,4048394344,0.326
27.7.e,56369.808672,27E5,27E61,4048394344,0.325
27.7.e,56369.808672,27E5,28E63,4048394344,0
27.7.e,56369.808672,28E5,28E53,4007701109,446819939.5
27.7.e,56369.808672,28E5,28E56,4007701109,446819939
27.7.e,56369.808672,28E5,28E59,4007701109,446819939
27.7.e,56369.808672,28E5,28E52,4007701109,445308924.8
27.7.e,56369.808672,28E5,28E55,4007701109,445308924.3
27.7.e,56369.808672,28E5,28E58,4007701109,445308924.3
27.7.e,56369.808672,28E5,28E51,4007701109,443794005.4
27.7.e,56369.808672,28E5,28E54,4007701109,443794004.9
27.7.e,56369.808672,28E5,28E57,4007701109,443794004.9
27.7.e,56369.808672,28E5,29E53,4007701109,0.264
27.7.e,56369.808672,28E5,29E56,4007701109,0.264
27.7.e,56369.808672,28E5,29E59,4007701109,0.264
27.7.e,56369.808672,28E5,28E63,4007701109,0.324
27.7.e,56369.808672,28E5,28E62,4007701109,0.323
27.7.e,56369.808672,28E5,28E61,4007701109,0.322
27.7.e,56369.808672,28E5,29E63,4007701109,0
27.7.e,56369.808672,29E5,29E53,2462139164,439433525.5
27.7.e,56369.808672,29E5,29E56,2462139164,442275198.5
27.7.e,56369.808672,29E5,29E59,2462139164,442275198.5
27.7.e,56369.808672,29E5,29E63,2462139164,0.321
27.7.e,56369.808672,29E5,29E52,2462139164,221075753.9
27.7.e,56369.808672,29E5,29E55,2462139164,431726154.4
27.7.e,56369.808672,29E5,29E58,2462139164,409751871.9
27.7.e,56369.808672,29E5,29E51,2462139164,3006898.01
27.7.e,56369.808672,29E5,29E54,2462139164,28576826.92
27.7.e,56369.808672,29E5,29E57,2462139164,49108538.2
27.7.e,56369.808672,29E5,29E62,2462139164,0.26
27.7.e,56369.808672,26E6,26E63,1876630527,13557112.51
27.7.e,56369.808672,26E6,26E62,1876630527,378796075.3
27.7.e,56369.808672,26E6,26E65,1876630527,145211922.4
27.7.e,56369.808672,26E6,26E68,1876630527,23340977.32
27.7.e,56369.808672,26E6,26E61,1876630527,452824748.3
27.7.e,56369.808672,26E6,26E64,1876630527,449933566
27.7.e,56369.808672,26E6,26E67,1876630527,407742005.5
27.7.e,56369.808672,26E6,27E63,1876630527,0.647
27.7.e,56369.808672,26E6,27E66,1876630527,0.647
27.7.e,56369.808672,26E6,27E69,1876630527,0.647
27.7.e,56369.808672,27E6,27E63,4048394344,451329457.9
27.7.e,56369.808672,27E6,27E66,4048394344,451329457
27.7.e,56369.808672,27E6,27E69,4048394344,451329457
27.7.e,56369.808672,27E6,27E62,4048394344,449830221.5
27.7.e,56369.808672,27E6,27E65,4048394344,449830220.6
27.7.e,56369.808672,27E6,27E68,4048394344,449830220.6
27.7.e,56369.808672,27E6,27E61,4048394344,448327042.3
27.7.e,56369.808672,27E6,27E64,4048394344,448327041.4
27.7.e,56369.808672,27E6,27E67,4048394344,448327041.3
27.7.e,56369.808672,27E6,28E63,4048394344,0.604
27.7.e,56369.808672,27E6,28E66,4048394344,0.604
27.7.e,56369.808672,27E6,28E69,4048394344,0.604
27.7.e,56369.808672,28E6,28E63,4007701109,446819939.8
27.7.e,56369.808672,28E6,28E66,4007701109,446819939
27.7.e,56369.808672,28E6,28E69,4007701109,446819938.9
27.7.e,56369.808672,28E6,28E62,4007701109,445308925.1
27.7.e,56369.808672,28E6,28E65,4007701109,445308924.3
27.7.e,56369.808672,28E6,28E68,4007701109,445308924.2
27.7.e,56369.808672,28E6,28E61,4007701109,443794005.7
27.7.e,56369.808672,28E6,28E64,4007701109,443794004.9
27.7.e,56369.808672,28E6,28E67,4007701109,443794004.8
27.7.e,56369.808672,28E6,29E63,4007701109,0.264
27.7.e,56369.808672,28E6,29E66,4007701109,0.264
27.7.e,56369.808672,28E6,29E69,4007701109,0.264
27.7.e,56369.808672,29E6,29E63,3092932427,442275199.4
27.7.e,56369.808672,29E6,29E66,3092932427,442275198.5
27.7.e,56369.808672,29E6,29E69,3092932427,442275198.5
27.7.e,56369.808672,29E6,29E62,3092932427,221409120.4
27.7.e,56369.808672,29E6,29E65,3092932427,413279675.9
27.7.e,56369.808672,29E6,29E68,3092932427,440752512.8
27.7.e,56369.808672,29E6,29E64,3092932427,256013807.3
27.7.e,56369.808672,29E6,29E67,3092932427,439225961.5
27.7.e,56369.808672,29E6,30E66,3092932427,0.165
27.7.e,56369.808672,29E6,30E69,3092932427,0.307
27.7.e,56369.808672,30E6,30E66,610505973.8,141551934.2
27.7.e,56369.808672,30E6,30E69,610505973.8,422982786.9
27.7.e,56369.808672,30E6,30E65,610505973.8,1421927.563
27.7.e,56369.808672,30E6,30E68,610505973.8,45065879.44
27.7.e,56369.808672,26E7,26E68,3066553139,0.01
27.7.e,56369.808672,26E7,26E67,3066553139,0.022
27.7.e,56369.808672,26E7,27E69,3066553139,0
27.7.e,56369.808672,26E7,26E73,3066553139,141829626.3
27.7.e,56369.808672,26E7,26E76,3066553139,162222966.5
27.7.e,56369.808672,26E7,26E79,3066553139,110230135.3
27.7.e,56369.808672,26E7,26E72,3066553139,386054808.3
27.7.e,56369.808672,26E7,26E75,3066553139,454076896.5
27.7.e,56369.808672,26E7,26E78,3066553139,451037135.2
27.7.e,56369.808672,26E7,26E71,3066553139,450269657.2
27.7.e,56369.808672,26E7,26E74,3066553139,452824747.4
27.7.e,56369.808672,26E7,26E77,3066553139,452783046.3
27.7.e,56369.808672,26E7,27E73,3066553139,0.647
27.7.e,56369.808672,26E7,27E76,3066553139,0.647
27.7.e,56369.808672,26E7,27E79,3066553139,0.647
27.7.e,56369.808672,27E7,27E69,3843379393,0.025
27.7.e,56369.808672,27E7,27E68,3843379393,0.025
27.7.e,56369.808672,27E7,27E67,3843379393,0.025
27.7.e,56369.808672,27E7,28E69,3843379393,0
27.7.e,56369.808672,27E7,27E73,3843379393,451294362.5
27.7.e,56369.808672,27E7,27E76,3843379393,451329457
27.7.e,56369.808672,27E7,27E79,3843379393,450390627.9
27.7.e,56369.808672,27E7,27E72,3843379393,449830221.9
27.7.e,56369.808672,27E7,27E75,3843379393,449830220.6
27.7.e,56369.808672,27E7,27E78,3843379393,325947541.9
27.7.e,56369.808672,27E7,27E71,3843379393,447328705.6
27.7.e,56369.808672,27E7,27E74,3843379393,373516184.8
27.7.e,56369.808672,27E7,27E77,3843379393,448327041
27.7.e,56369.808672,27E7,28E73,3843379393,0.604
27.7.e,56369.808672,27E7,28E76,3843379393,0.531
27.7.e,56369.808672,27E7,28E79,3843379393,0.604
27.7.e,56369.808672,28E7,28E69,3999590230,0.025
27.7.e,56369.808672,28E7,28E68,3999590230,0.025
27.7.e,56369.808672,28E7,28E67,3999590230,0.025
27.7.e,56369.808672,28E7,29E69,3999590230,0
27.7.e,56369.808672,28E7,28E73,3999590230,446819940.2
27.7.e,56369.808672,28E7,28E76,3999590230,444859666
27.7.e,56369.808672,28E7,28E79,3999590230,446819938.6
27.7.e,56369.808672,28E7,28E72,3999590230,445308925.5
27.7.e,56369.808672,28E7,28E75,3999590230,445235353.5
27.7.e,56369.808672,28E7,28E78,3999590230,434882730.7
27.7.e,56369.808672,28E7,28E71,3999590230,443794006.1
27.7.e,56369.808672,28E7,28E74,3999590230,443794004.9
27.7.e,56369.808672,28E7,28E77,3999590230,443794004.5
27.7.e,56369.808672,28E7,29E73,3999590230,0.264
27.7.e,56369.808672,28E7,29E76,3999590230,0.264
27.7.e,56369.808672,28E7,29E79,3999590230,0.264
27.7.e,56369.808672,29E7,29E69,3966691902,0.025
27.7.e,56369.808672,29E7,29E73,3966691902,442275199.7
27.7.e,56369.808672,29E7,29E76,3966691902,442275198.5
27.7.e,56369.808672,29E7,29E79,3966691902,442275198.1
27.7.e,56369.808672,29E7,29E68,3966691902,0.025
27.7.e,56369.808672,29E7,29E67,3966691902,0.024
27.7.e,56369.808672,29E7,30E69,3966691902,0
27.7.e,56369.808672,29E7,29E72,3966691902,440752514
27.7.e,56369.808672,29E7,29E75,3966691902,440752512.8
27.7.e,56369.808672,29E7,29E78,3966691902,440752512.4
27.7.e,56369.808672,29E7,29E71,3966691902,439225962.7
27.7.e,56369.808672,29E7,29E74,3966691902,439225961.5
27.7.e,56369.808672,29E7,29E77,3966691902,439225961.1
27.7.e,56369.808672,29E7,30E73,3966691902,0.307
27.7.e,56369.808672,29E7,30E76,3966691902,0.307
27.7.e,56369.808672,29E7,30E79,3966691902,0.307
27.7.e,56369.808672,30E7,30E69,1159253591,0.024
27.7.e,56369.808672,30E7,30E68,1159253591,0.005
27.7.e,56369.808672,30E7,30E73,1159253591,437695560.4
27.7.e,56369.808672,30E7,30E76,1159253591,323276993
27.7.e,56369.808672,30E7,30E79,1159253591,282652853.2
27.7.e,56369.808672,30E7,30E72,1159253591,119916388.5
27.7.e,56369.808672,30E7,30E75,1159253591,733477.846
27.7.e,56369.808672,26E8,26E79,1331332178,0.067
27.7.e,56369.808672,26E8,26E78,1331332178,0.38
27.7.e,56369.808672,26E8,26E77,1331332178,0.379
27.7.e,56369.808672,26E8,27E79,1331332178,0
27.7.e,56369.808672,26E8,26E83,1331332178,99974877.32
27.7.e,56369.808672,26E8,26E86,1331332178,62649709.81
27.7.e,56369.808672,26E8,26E82,1331332178,422540468.5
27.7.e,56369.808672,26E8,26E85,1331332178,164294302.8
27.7.e,56369.808672,26E8,26E81,1331332178,449128073.3
27.7.e,56369.808672,26E8,26E84,1331332178,132468530.3
27.7.e,56369.808672,26E8,27E83,1331332178,0.647
27.7.e,56369.808672,26E8,27E86,1331332178,0.207
27.7.e,56369.808672,27E8,27E79,1268724952,0.377
27.7.e,56369.808672,27E8,27E78,1268724952,0.376
27.7.e,56369.808672,27E8,27E77,1268724952,0.375
27.7.e,56369.808672,27E8,28E79,1268724952,0
27.7.e,56369.808672,27E8,27E83,1268724952,451329457
27.7.e,56369.808672,27E8,27E86,1268724952,94228939.13
27.7.e,56369.808672,27E8,27E82,1268724952,435877875.9
27.7.e,56369.808672,27E8,27E85,1268724952,32331553.33
27.7.e,56369.808672,27E8,27E81,1268724952,255233340.1
27.7.e,56369.808672,27E8,28E83,1268724952,0.277
27.7.e,56369.808672,28E8,28E79,324930056.8,0.374
27.7.e,56369.808672,28E8,28E78,324930056.8,0.372
27.7.e,56369.808672,28E8,28E77,324930056.8,0.371
27.7.e,56369.808672,28E8,29E79,324930056.8,0
27.7.e,56369.808672,28E8,28E83,324930056.8,189026480.2
27.7.e,56369.808672,28E8,28E82,324930056.8,74946408.94
27.7.e,56369.808672,28E8,28E81,324930056.8,60957109.97
27.7.e,56369.808672,28E8,29E83,324930056.8,0.032
27.7.e,56369.808672,29E8,29E79,92085285.95,0.37
27.7.e,56369.808672,29E8,29E83,92085285.95,45757600.51
27.7.e,56369.808672,29E8,29E78,92085285.95,0.369
27.7.e,56369.808672,29E8,29E77,92085285.95,0.367
27.7.e,56369.808672,29E8,30E79,92085285.95,0
27.7.e,56369.808672,29E8,29E82,92085285.95,30660740.18
27.7.e,56369.808672,29E8,29E81,92085285.95,15666900.8
27.7.e,56369.808672,29E8,30E83,92085285.95,0.006
27.7.e,56369.808672,30E8,30E79,2262689.641,0.199
27.7.e,56369.808672,30E8,30E83,2262689.641,2262689.442
27.7.d,33331.7614643,30E7,30E78,12573029.86,12573029.86
27.7.d,33331.7614643,27E8,27E87,203309230.1,203309229.3
27.7.d,33331.7614643,27E8,28E89,203309230.1,0.489
27.7.d,33331.7614643,27E8,27E91,203309230.1,0.302
27.7.d,33331.7614643,27E8,28E93,203309230.1,0
27.7.d,33331.7614643,28E8,28E83,2800080256,857421.578
27.7.d,33331.7614643,28E8,28E86,2800080256,15481534.68
27.7.d,33331.7614643,28E8,28E89,2800080256,363568423.1
27.7.d,33331.7614643,28E8,28E82,2800080256,309447599.6
27.7.d,33331.7614643,28E8,28E85,2800080256,405839478.1
27.7.d,33331.7614643,28E8,28E88,2800080256,429948608.2
27.7.d,33331.7614643,28E8,28E81,2800080256,382852909.3
27.7.d,33331.7614643,28E8,28E84,2800080256,443794006.1
27.7.d,33331.7614643,28E8,28E87,2800080256,443794004.9
27.7.d,33331.7614643,28E8,29E83,2800080256,0.232
27.7.d,33331.7614643,28E8,29E86,2800080256,0.264
27.7.d,33331.7614643,28E8,29E89,2800080256,0.264
27.7.d,33331.7614643,28E8,28E93,2800080256,0.483
27.7.d,33331.7614643,28E8,28E92,2800080256,0.481
27.7.d,33331.7614643,28E8,28E91,2800080256,0.48
27.7.d,33331.7614643,28E8,29E93,2800080256,0
27.7.d,33331.7614643,29E8,29E83,3875163437,396534930.6
27.7.d,33331.7614643,29E8,29E86,3875163437,442275199.7
27.7.d,33331.7614643,29E8,29E89,3875163437,442275198.5
27.7.d,33331.7614643,29E8,29E93,3875163437,0.478
27.7.d,33331.7614643,29E8,29E82,3875163437,410110401.8
27.7.d,33331.7614643,29E8,29E85,3875163437,440752514
27.7.d,33331.7614643,29E8,29E88,3875163437,440752512.8
27.7.d,33331.7614643,29E8,29E81,3875163437,423578964.2
27.7.d,33331.7614643,29E8,29E84,3875163437,439225962.7
27.7.d,33331.7614643,29E8,29E87,3875163437,439225961.5
27.7.d,33331.7614643,29E8,30E83,3875163437,0.302
27.7.d,33331.7614643,29E8,30E86,3875163437,0.307
27.7.d,33331.7614643,29E8,30E89,3875163437,0.307
27.7.d,33331.7614643,29E8,29E92,3875163437,0.476
27.7.d,33331.7614643,29E8,29E91,3875163437,0.475
27.7.d,33331.7614643,29E8,30E93,3875163437,0
27.7.d,33331.7614643,30E8,30E78,1624909860,0.083
27.7.d,33331.7614643,30E8,30E83,1624909860,404257961.9
27.7.d,33331.7614643,30E8,30E86,1624909860,393339197.7
27.7.d,33331.7614643,30E8,30E89,1624909860,329754060.4
27.7.d,33331.7614643,30E8,30E82,1624909860,128776197
27.7.d,33331.7614643,30E8,30E85,1624909860,125330747.2
27.7.d,33331.7614643,30E8,30E88,1624909860,220954881.5
27.7.d,33331.7614643,30E8,30E84,1624909860,18142135.79
27.7.d,33331.7614643,30E8,30E87,1624909860,9282839.22
27.7.d,33331.7614643,30E8,30E93,1624909860,0.473
27.7.d,33331.7614643,30E8,30E92,1624909860,0.438
27.7.d,33331.7614643,30E8,30E91,1624909860,0.026
27.7.d,33331.7614643,27E9,27E95,1348035142,5057274.413
27.7.d,33331.7614643,27E9,27E98,1348035142,99616765.3
27.7.d,33331.7614643,27E9,27E91,1348035142,358606829
27.7.d,33331.7614643,27E9,27E94,1348035142,431268929.7
27.7.d,33331.7614643,27E9,27E97,1348035142,448327041.4
27.7.d,33331.7614643,27E9,28E93,1348035142,0.604
27.7.d,33331.7614643,27E9,28E96,1348035142,0.604
27.7.d,33331.7614643,27E9,28E99,1348035142,0.604
27.7.d,33331.7614643,27E9,27F02,1348035142,0.006
27.7.d,33331.7614643,27E9,27F01,1348035142,0.134
27.7.d,33331.7614643,27E9,28F03,1348035142,0
27.7.d,33331.7614643,28E9,28E93,4007701109,446819938.5
27.7.d,33331.7614643,28E9,28E96,4007701109,446819940.2
27.7.d,33331.7614643,28E9,28E99,4007701109,446819939
27.7.d,33331.7614643,28E9,28E92,4007701109,445308923.8
27.7.d,33331.7614643,28E9,28E95,4007701109,445308925.5
27.7.d,33331.7614643,28E9,28E98,4007701109,445308924.3
27.7.d,33331.7614643,28E9,28E91,4007701109,443794004.4
27.7.d,33331.7614643,28E9,28E94,4007701109,443794006.1
27.7.d,33331.7614643,28E9,28E97,4007701109,443794004.9
27.7.d,33331.7614643,28E9,29E93,4007701109,0.264
27.7.d,33331.7614643,28E9,29E96,4007701109,0.264
27.7.d,33331.7614643,28E9,29E99,4007701109,0.264
27.7.d,33331.7614643,28E9,28F03,4007701109,0.134
27.7.d,33331.7614643,28E9,28F02,4007701109,0.134
27.7.d,33331.7614643,28E9,28F01,4007701109,0.133
27.7.d,33331.7614643,28E9,29F03,4007701109,0
27.7.d,33331.7614643,29E9,29E93,3966691902,442275198
27.7.d,33331.7614643,29E9,29E96,3966691902,442275199.7
27.7.d,33331.7614643,29E9,29E99,3966691902,442275198.5
27.7.d,33331.7614643,29E9,29F03,3966691902,0.133
27.7.d,33331.7614643,29E9,29E92,3966691902,440752512.3
27.7.d,33331.7614643,29E9,29E95,3966691902,440752514
27.7.d,33331.7614643,29E9,29E98,3966691902,440752512.8
27.7.d,33331.7614643,29E9,29E91,3966691902,439225961
27.7.d,33331.7614643,29E9,29E94,3966691902,439225962.7
27.7.d,33331.7614643,29E9,29E97,3966691902,439225961.5
27.7.d,33331.7614643,29E9,30E93,3966691902,0.307
27.7.d,33331.7614643,29E9,30E96,3966691902,0.307
27.7.d,33331.7614643,29E9,30E99,3966691902,0.307
27.7.d,33331.7614643,29E9,29F02,3966691902,0.132
27.7.d,33331.7614643,29E9,29F01,3966691902,0.132
27.7.d,33331.7614643,29E9,30F03,3966691902,0
27.7.d,33331.7614643,30E9,30E93,2325810449,437695558.7
27.7.d,33331.7614643,30E9,30E96,2325810449,437695560.4
27.7.d,33331.7614643,30E9,30E99,2325810449,437695559.2
27.7.d,33331.7614643,30E9,30E92,2325810449,275153082.9
27.7.d,33331.7614643,30E9,30E95,2325810449,348272186.8
27.7.d,33331.7614643,30E9,30E98,2325810449,390341061.1
27.7.d,33331.7614643,30E9,30E91,2325810449,3979121.637
27.7.d,33331.7614643,30E9,30F03,2325810449,0.131
27.7.d,33331.7614643,30E9,30F02,2325810449,0.095
27.7.d,33331.7614643,27F0,27F02,198498960.3,489174.419
27.7.d,33331.7614643,27F0,27F01,198498960.3,179734887.7
27.7.d,33331.7614643,27F0,27F04,198498960.3,13551531.02
27.7.d,33331.7614643,27F0,27F07,198498960.3,4723366.948
27.7.d,33331.7614643,27F0,28F03,198498960.3,0.159
27.7.d,33331.7614643,27F0,28F09,198498960.3,0.013
27.7.d,33331.7614643,28F0,28F03,1752663164,146297454.6
27.7.d,33331.7614643,28F0,28F09,1752663164,2726797.497
27.7.d,33331.7614643,28F0,28F02,1752663164,368099394.4
27.7.d,33331.7614643,28F0,28F05,1752663164,70582329.29
27.7.d,33331.7614643,28F0,28F01,1752663164,443794004.7
27.7.d,33331.7614643,28F0,28F04,1752663164,421904272.5
27.7.d,33331.7614643,28F0,28F07,1752663164,294168108.7
27.7.d,33331.7614643,28F0,29F03,1752663164,0.264
27.7.d,33331.7614643,28F0,29F06,1752663164,0.264
27.7.d,33331.7614643,28F0,29F09,1752663164,0.264
27.7.d,33331.7614643,29F0,29F03,3966691902,442275198.4
27.7.d,33331.7614643,29F0,29F06,3966691902,442275199.7
27.7.d,33331.7614643,29F0,29F09,3966691902,442275198.3
27.7.d,33331.7614643,29F0,29F02,3966691902,440752512.7
27.7.d,33331.7614643,29F0,29F05,3966691902,440752514
27.7.d,33331.7614643,29F0,29F08,3966691902,440752512.6
27.7.d,33331.7614643,29F0,29F01,3966691902,439225961.4
27.7.d,33331.7614643,29F0,29F04,3966691902,439225962.7
27.7.d,33331.7614643,29F0,29F07,3966691902,439225961.3
27.7.d,33331.7614643,29F0,30F03,3966691902,0.307
27.7.d,33331.7614643,29F0,30F06,3966691902,0.307
27.7.d,33331.7614643,29F0,30F09,3966691902,0.307
